id,category,value,text_data
88394,A,1210,x
88395,C,215,x
88396,B,769,x
88397,B,104,x
88398,C,1752,x
88399,C,84,x
88400,C,1609,x
88401,A,1088,x
88402,C,829,x
88403,A,227,x
88404,B,1600,x
88405,C,840,x
88406,B,691,x
88407,D,898,x
88408,A,344,x
88409,A,1516,x
88410,D,1670,x
88411,A,518,x
88412,B,915,x
88413,A,1866,x
88414,B,1525,x
88415,D,1727,x
88416,B,731,x
88417,C,513,x
88418,B,1891,x
88419,B,753,x
88420,C,1202,x
88421,A,1880,x
88422,A,484,x
88423,B,1565,x
88424,D,1447,x
88425,D,1938,x
88426,D,1028,x
88427,A,882,x
88428,B,1481,x
88429,D,1133,x
88430,D,804,x
88431,C,1270,x
88432,B,1064,x
88433,C,1890,x
88434,D,745,x
88435,C,1679,x
88436,D,1175,x
88437,C,501,x
88438,D,566,x
88439,B,1505,x
88440,C,907,x
88441,A,1335,x
88442,B,726,x
88443,B,48,x
88444,B,474,x
88445,A,1233,x
88446,C,1134,x
88447,D,1170,x
88448,D,841,x
88449,B,596,x
88450,B,1635,x
88451,D,1211,x
88452,D,160,x
88453,C,891,x
88454,A,719,x
88455,B,1119,x
88456,C,1329,x
88457,A,561,x
88458,C,1893,x
88459,B,249,x
88460,B,1853,x
88461,B,1907,x
88462,A,936,x
88463,C,841,x
88464,B,335,x
88465,A,150,x
88466,A,1319,x
88467,C,958,x
88468,C,286,x
88469,D,1068,x
88470,D,177,x
88471,B,1899,x
88472,A,484,x
88473,D,87,x
88474,A,901,x
88475,D,106,x
88476,D,1314,x
88477,D,1004,x
88478,B,875,x
88479,C,1406,x
88480,C,83,x
88481,B,1966,x
88482,D,896,x
88483,B,702,x
88484,A,230,x
88485,A,709,x
88486,B,801,x
88487,D,1770,x
88488,D,409,x
88489,B,298,x
88490,D,174,x
88491,A,1952,x
88492,B,536,x
88493,B,144,x
88494,A,55,x
88495,D,1340,x
88496,C,367,x
88497,A,1945,x
88498,A,1671,x
88499,D,177,x
88500,B,1057,x
88501,C,868,x
88502,A,67,x
88503,A,1771,x
88504,D,722,x
88505,A,1546,x
88506,A,1327,x
88507,C,1324,x
88508,D,446,x
88509,D,208,x
88510,B,468,x
88511,A,1622,x
88512,B,187,x
88513,B,814,x
88514,B,986,x
88515,C,1079,x
88516,D,1585,x
88517,B,288,x
88518,D,1364,x
88519,B,1394,x
88520,C,707,x
88521,B,534,x
88522,A,780,x
88523,B,352,x
88524,A,1589,x
88525,A,1881,x
88526,B,319,x
88527,C,1757,x
88528,A,1023,x
88529,C,1870,x
88530,A,223,x
88531,C,1725,x
88532,C,321,x
88533,D,343,x
88534,C,1222,x
88535,C,1259,x
88536,D,340,x
88537,A,1528,x
88538,D,438,x
88539,B,1092,x
88540,D,924,x
88541,D,1758,x
88542,D,617,x
88543,D,1870,x
88544,A,159,x
88545,A,1625,x
88546,A,1809,x
88547,B,1040,x
88548,D,1930,x
88549,A,614,x
88550,B,1078,x
88551,A,1222,x
88552,A,1779,x
88553,C,992,x
88554,C,1090,x
88555,B,1382,x
88556,D,178,x
88557,C,1808,x
88558,A,622,x
88559,D,1054,x
88560,A,1694,x
88561,A,189,x
88562,B,114,x
88563,C,1347,x
88564,C,1564,x
88565,D,1740,x
88566,B,474,x
88567,B,1335,x
88568,C,1482,x
88569,B,534,x
88570,D,1572,x
88571,D,1191,x
88572,B,767,x
88573,D,14,x
88574,B,866,x
88575,C,1418,x
88576,B,1254,x
88577,B,453,x
88578,C,1241,x
88579,D,928,x
88580,D,1364,x
88581,C,1614,x
88582,C,1692,x
88583,C,1133,x
88584,C,1994,x
88585,A,53,x
88586,D,625,x
88587,B,42,x
88588,C,253,x
88589,C,395,x
88590,C,1184,x
88591,A,247,x
88592,C,325,x
88593,D,1122,x
88594,B,507,x
88595,B,1972,x
88596,C,124,x
88597,B,202,x
88598,A,1801,x
88599,B,1592,x
88600,A,781,x
88601,B,939,x
88602,A,1639,x
88603,C,1280,x
88604,A,1098,x
88605,A,566,x
88606,D,1292,x
88607,D,540,x
88608,A,427,x
88609,C,390,x
88610,C,1228,x
88611,C,261,x
88612,D,683,x
88613,A,170,x
88614,B,1486,x
88615,C,754,x
88616,B,900,x
88617,D,1534,x
88618,A,377,x
88619,C,292,x
88620,D,211,x
88621,C,1364,x
88622,D,513,x
88623,B,1182,x
88624,C,794,x
88625,B,288,x
88626,D,1000,x
88627,C,1435,x
88628,C,1184,x
88629,B,978,x
88630,B,1318,x
88631,B,1738,x
88632,D,1691,x
88633,C,1723,x
88634,D,1134,x
88635,A,1280,x
88636,A,680,x
88637,D,1406,x
88638,B,417,x
88639,B,535,x
88640,C,244,x
88641,D,1379,x
88642,A,1410,x
88643,B,1527,x
88644,A,652,x
88645,A,790,x
88646,D,299,x
88647,D,331,x
88648,B,79,x
88649,A,1758,x
88650,B,1772,x
88651,C,673,x
88652,D,1509,x
88653,A,1552,x
88654,A,688,x
88655,D,705,x
88656,C,1765,x
88657,C,535,x
88658,B,730,x
88659,A,299,x
88660,B,192,x
88661,C,1995,x
88662,B,1015,x
88663,A,1913,x
88664,C,566,x
88665,D,270,x
88666,A,1136,x
88667,C,1917,x
88668,A,15,x
88669,B,1748,x
88670,A,1534,x
88671,A,95,x
88672,A,270,x
88673,B,1664,x
88674,A,1746,x
88675,B,1311,x
88676,A,371,x
88677,D,218,x
88678,B,1334,x
88679,A,964,x
88680,B,1618,x
88681,A,1558,x
88682,B,1436,x
88683,D,712,x
88684,D,1444,x
88685,A,201,x
88686,C,1398,x
88687,A,1425,x
88688,B,575,x
88689,D,1496,x
88690,B,540,x
88691,A,1289,x
88692,B,1062,x
88693,C,1013,x
88694,B,217,x
88695,C,931,x
88696,A,789,x
88697,C,1730,x
88698,A,1122,x
88699,C,1638,x
88700,B,1431,x
88701,A,455,x
88702,B,940,x
88703,A,1036,x
88704,A,1640,x
88705,B,1189,x
88706,D,65,x
88707,D,1110,x
88708,C,249,x
88709,D,611,x
88710,C,350,x
88711,D,1961,x
88712,C,1019,x
88713,A,38,x
88714,B,1692,x
88715,C,1206,x
88716,C,1862,x
88717,C,483,x
88718,A,423,x
88719,B,415,x
88720,C,1157,x
88721,B,1729,x
88722,D,743,x
88723,A,1896,x
88724,A,738,x
88725,B,1117,x
88726,D,1731,x
88727,C,754,x
88728,A,1098,x
88729,B,1561,x
88730,C,497,x
88731,A,146,x
88732,B,135,x
88733,C,236,x
88734,B,645,x
88735,D,1656,x
88736,B,247,x
88737,B,483,x
88738,C,1544,x
88739,A,109,x
88740,C,525,x
88741,B,37,x
88742,D,521,x
88743,D,1577,x
88744,C,1328,x
88745,B,157,x
88746,D,418,x
88747,C,1110,x
88748,C,638,x
88749,D,1328,x
88750,D,306,x
88751,D,1746,x
88752,D,1652,x
88753,D,87,x
88754,D,1433,x
88755,D,1714,x
88756,D,1858,x
88757,C,566,x
88758,B,1886,x
88759,C,1473,x
88760,B,1374,x
88761,C,195,x
88762,A,1933,x
88763,C,640,x
88764,C,211,x
88765,A,614,x
88766,A,765,x
88767,A,329,x
88768,D,697,x
88769,A,282,x
88770,B,1049,x
88771,A,1246,x
88772,C,1541,x
88773,A,691,x
88774,D,794,x
88775,D,1812,x
88776,D,1780,x
88777,A,1014,x
88778,C,73,x
88779,B,758,x
88780,D,382,x
88781,A,205,x
88782,B,1801,x
88783,B,1957,x
88784,D,207,x
88785,D,337,x
88786,A,190,x
88787,B,62,x
88788,D,1955,x
88789,D,1442,x
88790,C,414,x
88791,A,248,x
88792,D,1753,x
88793,C,376,x
88794,D,520,x
88795,B,1446,x
88796,D,907,x
88797,D,270,x
88798,D,330,x
88799,B,1682,x
88800,C,654,x
88801,B,899,x
88802,C,1932,x
88803,C,915,x
88804,D,617,x
88805,D,757,x
88806,C,1123,x
88807,A,1724,x
88808,B,1193,x
88809,C,1619,x
88810,B,1354,x
88811,A,1631,x
88812,A,1707,x
88813,A,881,x
88814,C,1783,x
88815,B,744,x
88816,B,903,x
88817,D,1704,x
88818,C,869,x
88819,B,172,x
88820,C,284,x
88821,C,1348,x
88822,A,109,x
88823,D,1016,x
88824,B,886,x
88825,A,121,x
88826,D,834,x
88827,C,1878,x
88828,A,810,x
88829,D,549,x
88830,B,1463,x
88831,A,1452,x
88832,C,928,x
88833,D,204,x
88834,B,655,x
88835,C,1893,x
88836,D,1795,x
88837,B,1619,x
88838,A,113,x
88839,B,1115,x
88840,A,1890,x
88841,B,596,x
88842,B,1123,x
88843,A,606,x
88844,A,384,x
88845,A,365,x
88846,B,1447,x
88847,D,103,x
88848,B,1682,x
88849,B,1486,x
88850,B,1865,x
88851,A,16,x
88852,B,1201,x
88853,B,683,x
88854,A,547,x
88855,A,591,x
88856,C,611,x
88857,B,9,x
88858,B,1359,x
88859,C,1585,x
88860,C,1403,x
88861,D,1717,x
88862,D,1929,x
88863,C,1146,x
88864,A,646,x
88865,B,748,x
88866,C,1454,x
88867,A,1093,x
88868,A,386,x
88869,D,243,x
88870,D,494,x
88871,A,1855,x
88872,A,268,x
88873,D,111,x
88874,C,1817,x
88875,C,1722,x
88876,A,1298,x
88877,B,1603,x
88878,B,253,x
88879,C,582,x
88880,D,1596,x
88881,B,1331,x
88882,D,423,x
88883,A,695,x
88884,C,1341,x
88885,B,745,x
88886,C,182,x
88887,B,97,x
88888,D,1823,x
88889,B,1449,x
88890,C,1191,x
88891,C,1978,x
88892,C,1726,x
88893,D,1081,x
88894,C,583,x
88895,B,401,x
88896,C,32,x
88897,C,1479,x
88898,D,1615,x
88899,B,1415,x
88900,C,1446,x
88901,D,817,x
88902,A,599,x
88903,A,1179,x
88904,A,1888,x
88905,C,298,x
88906,D,464,x
88907,A,221,x
88908,B,844,x
88909,C,1602,x
88910,B,732,x
88911,A,1003,x
88912,D,1071,x
88913,A,1691,x
88914,A,1198,x
88915,B,410,x
88916,D,1972,x
88917,D,806,x
88918,A,1674,x
88919,A,1931,x
88920,B,46,x
88921,A,26,x
88922,C,1869,x
88923,B,1745,x
88924,C,399,x
88925,B,817,x
88926,B,1817,x
88927,C,170,x
88928,C,1830,x
88929,B,431,x
88930,A,44,x
88931,C,1956,x
88932,B,1362,x
88933,C,168,x
88934,B,486,x
88935,A,1839,x
88936,B,1438,x
88937,C,1176,x
88938,B,117,x
88939,D,1207,x
88940,C,642,x
88941,C,1050,x
88942,C,624,x
88943,B,1319,x
88944,D,590,x
88945,B,279,x
88946,B,1619,x
88947,C,552,x
88948,D,644,x
88949,B,610,x
88950,B,1096,x
88951,C,1220,x
88952,B,1482,x
88953,B,933,x
88954,B,1551,x
88955,A,392,x
88956,B,915,x
88957,C,1880,x
88958,B,109,x
88959,B,915,x
88960,D,1860,x
88961,C,1552,x
88962,C,1827,x
88963,A,168,x
88964,D,1914,x
88965,B,1409,x
88966,A,1630,x
88967,A,417,x
88968,D,802,x
88969,A,794,x
88970,C,1990,x
88971,B,1642,x
88972,A,879,x
88973,B,1574,x
88974,A,1396,x
88975,B,1002,x
88976,C,630,x
88977,C,747,x
88978,D,1774,x
88979,D,1270,x
88980,C,1881,x
88981,C,1217,x
88982,B,1131,x
88983,B,1782,x
88984,C,1464,x
88985,B,1720,x
88986,D,1857,x
88987,A,890,x
88988,B,1177,x
88989,D,1252,x
88990,C,1767,x
88991,C,1613,x
88992,C,1462,x
88993,A,62,x
88994,B,1348,x
88995,D,460,x
88996,D,960,x
88997,A,1232,x
88998,B,1640,x
88999,D,392,x
89000,C,271,x
89001,B,604,x
89002,C,1104,x
89003,C,1953,x
89004,B,623,x
89005,D,1398,x
89006,D,162,x
89007,D,1468,x
89008,C,489,x
89009,D,1130,x
89010,C,1315,x
89011,B,1805,x
89012,B,631,x
89013,A,1093,x
89014,D,651,x
89015,D,883,x
89016,A,1229,x
89017,C,1375,x
89018,A,191,x
89019,B,775,x
89020,D,390,x
89021,D,1267,x
89022,B,1114,x
89023,D,603,x
89024,B,1088,x
89025,C,1341,x
89026,A,774,x
89027,B,1877,x
89028,C,194,x
89029,D,35,x
89030,B,1393,x
89031,C,1500,x
89032,C,697,x
89033,D,447,x
89034,C,101,x
89035,B,1722,x
89036,A,460,x
89037,A,1668,x
89038,B,1709,x
89039,D,954,x
89040,B,1443,x
89041,C,1508,x
89042,A,1177,x
89043,D,798,x
89044,B,652,x
89045,B,468,x
89046,D,1342,x
89047,C,439,x
89048,D,1721,x
89049,B,1516,x
89050,A,1478,x
89051,A,1299,x
89052,D,1092,x
89053,C,1099,x
89054,C,1694,x
89055,C,211,x
89056,B,973,x
89057,C,169,x
89058,C,642,x
89059,A,1204,x
89060,B,1126,x
89061,D,797,x
89062,B,1319,x
89063,A,1993,x
89064,B,91,x
89065,B,126,x
89066,C,270,x
89067,A,1296,x
89068,B,640,x
89069,A,708,x
89070,D,1780,x
89071,A,803,x
89072,B,1197,x
89073,C,1652,x
89074,D,206,x
89075,A,1604,x
89076,C,1667,x
89077,D,1390,x
89078,D,1319,x
89079,C,434,x
89080,B,814,x
89081,C,994,x
89082,A,1983,x
89083,B,1446,x
89084,C,263,x
89085,A,774,x
89086,C,653,x
89087,D,1612,x
89088,B,1838,x
89089,C,1308,x
89090,B,919,x
89091,B,10,x
89092,C,1212,x
89093,A,826,x
89094,B,467,x
89095,B,789,x
89096,A,133,x
89097,C,1500,x
89098,B,374,x
89099,C,1883,x
89100,D,1130,x
89101,C,1984,x
89102,B,593,x
89103,A,41,x
89104,D,1256,x
89105,C,1915,x
89106,C,590,x
89107,C,1587,x
89108,D,419,x
89109,B,490,x
89110,A,731,x
89111,A,289,x
89112,C,563,x
89113,A,1351,x
89114,C,146,x
89115,A,1902,x
89116,C,946,x
89117,D,568,x
89118,D,901,x
89119,D,506,x
89120,B,1717,x
89121,A,295,x
89122,C,1691,x
89123,C,1728,x
89124,C,208,x
89125,B,1378,x
89126,A,1404,x
89127,D,1127,x
89128,C,806,x
89129,A,72,x
89130,D,1281,x
89131,C,1605,x
89132,A,347,x
89133,C,1804,x
89134,A,1971,x
89135,C,1959,x
89136,C,1762,x
89137,D,405,x
89138,D,293,x
89139,A,1574,x
89140,A,1983,x
89141,B,1622,x
89142,A,779,x
89143,B,1276,x
89144,C,1925,x
89145,D,1029,x
89146,A,631,x
89147,B,1642,x
89148,D,388,x
89149,B,1022,x
89150,B,700,x
89151,C,1222,x
89152,A,805,x
89153,D,83,x
89154,C,1978,x
89155,C,618,x
89156,B,1933,x
89157,A,27,x
89158,B,1160,x
89159,B,1312,x
89160,C,1491,x
89161,A,1999,x
89162,B,1708,x
89163,C,622,x
89164,B,124,x
89165,C,1123,x
89166,B,1798,x
89167,C,1153,x
89168,D,1218,x
89169,D,1893,x
89170,D,266,x
89171,C,346,x
89172,C,1366,x
89173,B,1215,x
89174,A,1052,x
89175,A,690,x
89176,A,365,x
89177,C,413,x
89178,A,435,x
89179,D,346,x
89180,C,816,x
89181,D,633,x
89182,D,1730,x
89183,D,246,x
89184,B,1107,x
89185,D,1093,x
89186,A,41,x
89187,B,993,x
89188,B,751,x
89189,D,728,x
89190,A,1213,x
89191,B,1225,x
89192,C,1305,x
89193,D,614,x
89194,A,1226,x
89195,A,856,x
89196,A,1160,x
89197,A,983,x
89198,C,1242,x
89199,C,1095,x
89200,A,1851,x
89201,D,1213,x
89202,A,1829,x
89203,D,686,x
89204,D,747,x
89205,C,1792,x
89206,B,1417,x
89207,B,176,x
89208,A,1886,x
89209,D,1580,x
89210,D,1981,x
89211,A,552,x
89212,D,165,x
89213,D,1921,x
89214,D,665,x
89215,D,683,x
89216,B,1644,x
89217,C,370,x
89218,B,770,x
89219,D,1248,x
89220,C,778,x
89221,C,1868,x
89222,D,1055,x
89223,A,1971,x
89224,D,1517,x
89225,B,713,x
89226,D,1888,x
89227,A,83,x
89228,B,240,x
89229,D,1633,x
89230,B,1500,x
89231,A,250,x
89232,B,776,x
89233,C,219,x
89234,C,1015,x
89235,B,1891,x
89236,D,379,x
89237,D,1655,x
89238,B,1536,x
89239,C,1655,x
89240,D,339,x
89241,D,44,x
89242,C,1940,x
89243,C,1037,x
89244,B,1484,x
89245,D,1334,x
89246,D,1464,x
89247,D,1215,x
89248,D,1787,x
89249,A,156,x
89250,A,786,x
89251,A,1791,x
89252,C,892,x
89253,D,1237,x
89254,B,1476,x
89255,D,1083,x
89256,C,1202,x
89257,A,1556,x
89258,C,586,x
89259,C,562,x
89260,A,1925,x
89261,A,217,x
89262,B,295,x
89263,B,1978,x
89264,B,646,x
89265,A,546,x
89266,C,1521,x
89267,C,780,x
89268,A,761,x
89269,B,1617,x
89270,D,148,x
89271,D,393,x
89272,B,1703,x
89273,B,1121,x
89274,C,1824,x
89275,A,1748,x
89276,B,731,x
89277,A,1716,x
89278,A,547,x
89279,B,818,x
89280,C,1883,x
89281,C,979,x
89282,C,1416,x
89283,C,1315,x
89284,D,1249,x
89285,B,1846,x
89286,C,1731,x
89287,B,1396,x
89288,D,334,x
89289,A,1757,x
89290,A,223,x
89291,C,1160,x
89292,C,1838,x
89293,B,1415,x
89294,C,1322,x
89295,D,124,x
89296,C,621,x
89297,C,1937,x
89298,B,125,x
89299,C,228,x
89300,C,691,x
89301,A,1081,x
89302,A,1833,x
89303,D,1757,x
89304,B,526,x
89305,B,1170,x
89306,B,1677,x
89307,B,1097,x
89308,A,1171,x
89309,A,128,x
89310,C,1721,x
89311,B,389,x
89312,B,1095,x
89313,D,1449,x
89314,C,1088,x
89315,D,254,x
89316,B,1482,x
89317,D,1846,x
89318,B,513,x
89319,B,257,x
89320,B,686,x
89321,A,1111,x
89322,C,1944,x
89323,B,453,x
89324,C,943,x
89325,D,351,x
89326,B,748,x
89327,C,738,x
89328,D,574,x
89329,D,1669,x
89330,B,1028,x
89331,C,435,x
89332,C,607,x
89333,D,1191,x
89334,B,1327,x
89335,A,792,x
89336,A,993,x
89337,D,366,x
89338,B,344,x
89339,C,1695,x
89340,C,438,x
89341,C,263,x
89342,C,915,x
89343,B,10,x
89344,C,1328,x
89345,B,389,x
89346,B,535,x
89347,D,718,x
89348,D,367,x
89349,A,702,x
89350,C,1535,x
89351,B,849,x
89352,B,230,x
89353,A,67,x
89354,D,629,x
89355,A,1935,x
89356,C,1882,x
89357,D,35,x
89358,D,694,x
89359,A,271,x
89360,C,1426,x
89361,A,1477,x
89362,A,1668,x
89363,B,163,x
89364,A,1299,x
89365,D,232,x
89366,B,967,x
89367,D,1564,x
89368,D,1097,x
89369,D,1059,x
89370,C,706,x
89371,A,1545,x
89372,A,1684,x
89373,B,576,x
89374,B,930,x
89375,D,1896,x
89376,B,1344,x
89377,C,804,x
89378,C,1038,x
89379,D,421,x
89380,A,160,x
89381,B,1059,x
89382,C,1020,x
89383,C,1551,x
89384,C,527,x
89385,D,11,x
89386,A,264,x
89387,A,1200,x
89388,B,796,x
89389,B,742,x
89390,A,323,x
89391,C,1839,x
89392,B,440,x
89393,C,287,x
89394,D,354,x
89395,B,440,x
89396,B,321,x
89397,A,1037,x
89398,D,1879,x
89399,C,473,x
89400,D,1909,x
89401,A,1159,x
89402,A,84,x
89403,D,386,x
89404,D,864,x
89405,B,1792,x
89406,D,685,x
89407,C,1048,x
89408,A,1053,x
89409,B,648,x
89410,D,1626,x
89411,B,363,x
89412,A,98,x
89413,C,1644,x
89414,A,1726,x
89415,C,881,x
89416,B,1568,x
89417,A,512,x
89418,B,1933,x
89419,A,1542,x
89420,A,1858,x
89421,D,1752,x
89422,A,1563,x
89423,D,117,x
89424,B,608,x
89425,B,1486,x
89426,D,1457,x
89427,B,534,x
89428,D,1503,x
89429,C,25,x
89430,A,1684,x
89431,C,1487,x
89432,D,738,x
89433,C,151,x
89434,A,201,x
89435,B,1748,x
89436,C,235,x
89437,C,6,x
89438,A,22,x
89439,D,712,x
89440,C,1352,x
89441,B,717,x
89442,C,1902,x
89443,B,90,x
89444,C,662,x
89445,C,882,x
89446,A,558,x
89447,B,1646,x
89448,B,1792,x
89449,D,1607,x
89450,D,163,x
89451,C,1544,x
89452,C,1767,x
89453,D,1925,x
89454,D,495,x
89455,A,1098,x
89456,B,1305,x
89457,D,1430,x
89458,D,1337,x
89459,C,837,x
89460,C,1766,x
89461,B,1968,x
89462,B,1123,x
89463,B,1274,x
89464,D,163,x
89465,D,204,x
89466,B,412,x
89467,C,1451,x
89468,D,758,x
89469,B,1972,x
89470,B,742,x
89471,C,977,x
89472,B,1407,x
89473,B,1828,x
89474,C,1709,x
89475,B,670,x
89476,B,1054,x
89477,B,1928,x
89478,D,1853,x
89479,D,627,x
89480,A,1467,x
89481,B,1724,x
89482,C,432,x
89483,A,1383,x
89484,D,1364,x
89485,A,1189,x
89486,A,504,x
89487,C,1271,x
89488,A,581,x
89489,B,944,x
89490,A,1173,x
89491,D,1495,x
89492,D,1093,x
89493,D,439,x
89494,C,866,x
89495,C,1783,x
89496,B,876,x
89497,C,839,x
89498,C,249,x
89499,A,1767,x
89500,A,315,x
89501,C,365,x
89502,B,1239,x
89503,B,434,x
89504,B,370,x
89505,C,1091,x
89506,A,444,x
89507,C,1887,x
89508,C,1258,x
89509,B,1964,x
89510,A,1932,x
89511,A,1217,x
89512,C,789,x
89513,C,146,x
89514,C,1723,x
89515,A,919,x
89516,C,190,x
89517,C,781,x
89518,A,1130,x
89519,A,1773,x
89520,A,663,x
89521,A,27,x
89522,A,1035,x
89523,C,460,x
89524,C,1576,x
89525,B,184,x
89526,A,1644,x
89527,D,1901,x
89528,C,1956,x
89529,B,985,x
89530,A,1439,x
89531,D,1528,x
89532,C,1408,x
89533,D,1069,x
89534,A,1953,x
89535,D,1209,x
89536,C,1090,x
89537,D,308,x
89538,C,1273,x
89539,A,1725,x
89540,A,1223,x
89541,C,1937,x
89542,C,498,x
89543,A,1447,x
89544,D,949,x
89545,C,9,x
89546,A,1294,x
89547,A,1754,x
89548,A,532,x
89549,B,1310,x
89550,D,1722,x
89551,C,1283,x
89552,A,708,x
89553,A,1922,x
89554,B,1190,x
89555,B,212,x
89556,C,1237,x
89557,A,1157,x
89558,D,1354,x
89559,C,620,x
89560,C,415,x
89561,B,1340,x
89562,B,1046,x
89563,D,1332,x
89564,C,1156,x
89565,D,1669,x
89566,D,1432,x
89567,A,1477,x
89568,D,1546,x
89569,D,1693,x
89570,B,354,x
89571,A,156,x
89572,D,1022,x
89573,C,1373,x
89574,D,57,x
89575,B,1636,x
89576,C,1577,x
89577,D,988,x
89578,B,1386,x
89579,C,937,x
89580,C,934,x
89581,B,1672,x
89582,C,1926,x
89583,B,1959,x
89584,C,1946,x
89585,C,897,x
89586,B,468,x
89587,D,828,x
89588,C,1866,x
89589,A,1766,x
89590,B,1839,x
89591,D,698,x
89592,D,1305,x
89593,B,250,x
89594,C,1998,x
89595,A,1549,x
89596,B,1242,x
89597,A,1747,x
89598,B,845,x
89599,A,894,x
89600,A,543,x
89601,C,67,x
89602,C,847,x
89603,D,858,x
89604,D,267,x
89605,B,791,x
89606,A,403,x
89607,C,1970,x
89608,C,1518,x
89609,B,505,x
89610,A,1215,x
89611,A,405,x
89612,C,552,x
89613,A,1501,x
89614,B,1645,x
89615,D,346,x
89616,D,866,x
89617,D,701,x
89618,A,373,x
89619,B,1353,x
89620,B,54,x
89621,C,1168,x
89622,B,1252,x
89623,B,214,x
89624,C,1038,x
89625,D,263,x
89626,B,1909,x
89627,B,1319,x
89628,D,1652,x
89629,C,1274,x
89630,D,1673,x
89631,C,390,x
89632,C,906,x
89633,B,820,x
89634,C,1419,x
89635,B,1558,x
89636,A,1686,x
89637,C,1968,x
89638,A,1895,x
89639,C,1502,x
89640,B,304,x
89641,A,1438,x
89642,A,1597,x
89643,B,192,x
89644,A,1705,x
89645,A,632,x
89646,A,925,x
89647,B,1681,x
89648,D,133,x
89649,B,1874,x
89650,C,73,x
89651,D,1316,x
89652,A,1614,x
89653,B,801,x
89654,D,1073,x
89655,D,192,x
89656,B,291,x
89657,B,1388,x
89658,D,1778,x
89659,B,541,x
89660,C,985,x
89661,A,982,x
89662,D,1429,x
89663,A,689,x
89664,D,1398,x
89665,A,1763,x
89666,D,1189,x
89667,D,1389,x
89668,A,747,x
89669,B,1729,x
89670,C,595,x
89671,D,401,x
89672,A,89,x
89673,A,1419,x
89674,A,368,x
89675,A,1721,x
89676,B,351,x
89677,D,214,x
89678,D,459,x
89679,D,1897,x
89680,A,1495,x
89681,A,1706,x
89682,A,905,x
89683,B,33,x
89684,A,1898,x
89685,C,1526,x
89686,B,1778,x
89687,C,1395,x
89688,A,1439,x
89689,C,1908,x
89690,C,1797,x
89691,C,1903,x
89692,C,657,x
89693,A,241,x
89694,A,1100,x
89695,D,724,x
89696,B,1788,x
89697,D,1885,x
89698,D,380,x
89699,D,1314,x
89700,B,618,x
89701,D,350,x
89702,B,1533,x
89703,D,1068,x
89704,B,829,x
89705,C,447,x
89706,D,300,x
89707,B,293,x
89708,B,905,x
89709,A,1484,x
89710,B,1560,x
89711,C,1393,x
89712,C,1336,x
89713,B,814,x
89714,B,306,x
89715,A,520,x
89716,C,1448,x
89717,B,1502,x
89718,D,277,x
89719,B,622,x
89720,B,1646,x
89721,D,39,x
89722,C,462,x
89723,B,157,x
89724,D,1417,x
89725,B,157,x
89726,D,523,x
89727,D,551,x
89728,D,1274,x
89729,D,1708,x
89730,D,1913,x
89731,D,364,x
89732,B,162,x
89733,B,1979,x
89734,D,78,x
89735,A,1898,x
89736,D,1207,x
89737,A,1750,x
89738,D,1497,x
89739,A,360,x
89740,D,1823,x
89741,C,1993,x
89742,B,465,x
89743,B,393,x
89744,B,1983,x
89745,C,1709,x
89746,B,1933,x
89747,A,1385,x
89748,C,1980,x
89749,A,63,x
89750,D,1138,x
89751,A,1648,x
89752,B,1054,x
89753,A,1599,x
89754,D,384,x
89755,B,1705,x
89756,A,1861,x
89757,C,738,x
89758,D,1054,x
89759,D,247,x
89760,C,44,x
89761,A,408,x
89762,A,261,x
89763,D,1943,x
89764,B,1615,x
89765,C,1998,x
89766,D,727,x
89767,A,1040,x
89768,C,1907,x
89769,C,1956,x
89770,C,813,x
89771,C,294,x
89772,B,1149,x
89773,A,1296,x
89774,C,365,x
89775,D,234,x
89776,D,426,x
89777,C,45,x
89778,A,849,x
89779,C,844,x
89780,D,1906,x
89781,A,1043,x
89782,B,1980,x
89783,B,1072,x
89784,B,794,x
89785,B,650,x
89786,C,369,x
89787,C,680,x
89788,B,1333,x
89789,D,144,x
89790,C,723,x
89791,D,1312,x
89792,D,1934,x
89793,B,1448,x
89794,C,801,x
89795,A,1661,x
89796,D,1939,x
89797,C,1657,x
89798,D,1571,x
89799,C,125,x
89800,B,283,x
89801,B,372,x
89802,B,1391,x
89803,C,287,x
89804,C,269,x
89805,C,952,x
89806,A,992,x
89807,C,1870,x
89808,D,1319,x
89809,B,644,x
89810,B,693,x
89811,A,667,x
89812,B,927,x
89813,C,701,x
89814,B,1826,x
89815,B,1238,x
89816,A,1169,x
89817,B,1922,x
89818,B,1874,x
89819,B,806,x
89820,B,1046,x
89821,A,594,x
89822,D,1064,x
89823,C,1313,x
89824,B,335,x
89825,A,1258,x
89826,B,1007,x
89827,A,778,x
89828,C,861,x
89829,B,1572,x
89830,B,1532,x
89831,A,1824,x
89832,C,808,x
89833,C,509,x
89834,B,1479,x
89835,B,1012,x
89836,D,1964,x
89837,B,1599,x
89838,B,627,x
89839,A,44,x
89840,B,291,x
89841,D,119,x
89842,A,1161,x
89843,C,766,x
89844,D,1721,x
89845,D,157,x
89846,A,617,x
89847,D,578,x
89848,A,1127,x
89849,D,124,x
89850,C,72,x
89851,D,79,x
89852,A,1878,x
89853,A,1283,x
89854,B,370,x
89855,A,984,x
89856,A,435,x
89857,A,1742,x
89858,C,1486,x
89859,D,823,x
89860,D,1828,x
89861,B,381,x
89862,D,322,x
